cycle,event,bodies,active_bodies,light,shadow,mercury,agreements,spread,structural_stability,vitality,viability,field_charge,lattice_coherence,recursion_depth,confidence_decay,avg_trust,avg_fatigue,lineage_density,archetype_resonance,elder_feedback,closures,recursions,suspicious_closures,dream_cycles,rem_cycles,healing_cycles,renewal_cycles,new_variants,unknown_events,alpha_alerts,omega_alerts,alpha_alert,omega_alert
276,stress,40,20,0.60552,0.492491,0.623006,2,0.130515,1,0.883718,1,0.474105,1,0,0.227651,0.94,0,0.896259,1,0.5975,276,0,0,276,276,276,0,0,0,0,0,False,False
277,stress,40,20,0.611098,0.517499,0.594688,3,0.093598,1,0.88381,1,0.474038,1,0,0.231439,0.94,0,0.896258,1,0.5975,277,0,0,277,277,277,0,0,0,0,0,False,False
278,stress,40,20,0.58659,0.506979,0.569875,3,0.079611,1,0.883903,1,0.473808,1,0,0.234924,0.94,0,0.896257,1,0.5975,278,0,0,278,278,278,0,0,0,0,0,False,False
279,stress,40,20,0.615412,0.498919,0.529179,2,0.116494,1,0.883995,1,0.474058,1,0,0.23013,0.94,0,0.896256,1,0.5975,279,0,0,279,279,279,0,0,0,0,0,False,False
280,stress,40,20,0.600353,0.47118,0.636959,1,0.165779,1,0.884088,1,0.474919,1,0,0.22572,0.94,0,0.896256,0.996834,0.5975,280,0,0,280,280,280,0,0,0,0,0,False,False
281,stress,40,20,0.618562,0.51287,0.539194,3,0.105692,1,0.88418,1,0.474994,1,0,0.229662,0.94,0,0.896255,1,0.5975,281,0,0,281,281,281,0,0,0,0,0,False,False
282,stress,40,20,0.62903,0.512762,0.644739,1,0.131977,1,0.884272,1,0.475402,1,0,0.225289,0.94,0,0.896254,1,0.5975,282,0,0,282,282,282,0,0,0,0,0,False,False
283,stress,40,20,0.58414,0.512688,0.566131,3,0.071452,1,0.884365,1,0.475041,1,0,0.229266,0.94,0,0.896254,1,0.5975,283,0,0,283,283,283,0,0,0,0,0,False,False
284,stress,40,20,0.586641,0.507614,0.524899,3,0.079027,1,0.884457,1,0.4748,1,0,0.232925,0.94,0,0.896253,1,0.5975,284,0,0,284,284,284,0,0,0,0,0,False,False
285,stress,40,20,0.606532,0.521228,0.555688,3,0.085304,1,0.884549,1,0.474658,1,0,0.236291,0.94,0,0.896253,1,0.5975,285,0,0,285,285,285,0,0,0,0,0,False,False
286,stress,40,20,0.644578,0.535694,0.604178,3,0.108884,1,0.884642,1,0.474826,1,0,0.239387,0.94,0,0.896253,1,0.5975,286,0,0,286,286,286,0,0,0,0,0,False,False
287,stress,40,20,0.603666,0.5062,0.585468,3,0.097466,1,0.884734,1,0.47485,1,0,0.242236,0.94,0,0.896252,1,0.5975,287,0,0,287,287,287,0,0,0,0,0,False,False
288,stress,40,20,0.578197,0.522009,0.6173,3,0.095292,1,0.884826,1,0.474853,1,0,0.244858,0.94,0,0.896252,1,0.5975,288,0,0,288,288,288,0,0,0,0,0,False,False
289,stress,40,20,0.603874,0.484695,0.625687,1,0.140993,1,0.884918,1,0.475436,1,0,0.239269,0.94,0,0.896252,1,0.5975,289,0,0,289,289,289,0,0,0,0,0,False,False
290,stress,40,20,0.605797,0.502224,0.565583,3,0.103574,1,0.885011,1,0.47553,1,0,0.242127,0.94,0,0.896252,1,0.5975,290,0,0,290,290,290,0,0,0,0,0,False,False
291,stress,40,20,0.589884,0.497301,0.569439,3,0.092584,1,0.885103,1,0.475489,1,0,0.244757,0.94,0,0.896251,1,0.5975,291,0,0,291,291,291,0,0,0,0,0,False,False
292,stress,40,20,0.602213,0.51235,0.637838,2,0.125488,1,0.885195,1,0.47587,1,0,0.239177,0.94,0,0.896251,1,0.5975,292,0,0,292,292,292,0,0,0,0,0,False,False
293,stress,40,20,0.621538,0.497974,0.631133,1,0.133159,1,0.885287,1,0.476335,1,0,0.234043,0.94,0,0.896251,1,0.5975,293,0,0,293,293,293,0,0,0,0,0,False,False
294,stress,40,20,0.598046,0.520032,0.603691,3,0.083659,1,0.885379,1,0.476166,1,0,0.237319,0.94,0,0.896251,1,0.5975,294,0,0,294,294,294,0,0,0,0,0,False,False
295,stress,40,20,0.608258,0.521091,0.538625,3,0.087167,1,0.885471,1,0.476057,1,0,0.240334,0.94,0,0.896251,1,0.5975,295,0,0,295,295,295,0,0,0,0,0,False,False
296,stress,40,20,0.613079,0.51464,0.426994,2,0.186085,1,0.885563,1,0.477198,1,0,0.235107,0.94,0,0.896251,0.993787,0.5975,296,0,0,296,296,296,0,0,0,0,0,False,False
297,stress,40,20,0.631864,0.504328,0.62323,1,0.127536,1,0.885655,1,0.477558,1,0,0.230298,0.94,0,0.896251,0.996978,0.5975,297,0,0,297,297,297,0,0,0,0,0,False,False
298,stress,40,20,0.613858,0.505331,0.535505,3,0.108527,1,0.885748,1,0.477671,1,0,0.233874,0.94,0,0.896251,1,0.5975,298,0,0,298,298,298,0,0,0,0,0,False,False
299,stress,40,20,0.586895,0.493447,0.524064,3,0.093448,1,0.88584,1,0.477597,1,0,0.237165,0.94,0,0.89625,1,0.5975,299,0,0,299,299,299,0,0,0,0,0,False,False
300,stress,40,20,0.610953,0.478327,0.711883,1,0.233556,1,0.885932,1,0.479285,1,0,0.232191,0.94,0,0.89625,0.985,0.5975,300,0,0,300,300,300,0,0,0,0,0,False,False
301,stress,40,20,0.60164,0.526387,0.547539,3,0.075253,1,0.886024,1,0.478919,1,0,0.235616,0.94,0,0.89625,0.996912,0.5975,301,0,0,301,301,301,0,0,0,0,0,False,False
302,stress,40,20,0.599731,0.512718,0.579523,3,0.087012,1,0.886116,1,0.478726,1,0,0.238767,0.94,0,0.89625,1,0.5975,302,0,0,302,302,302,0,0,0,0,0,False,False
303,stress,40,20,0.608931,0.506901,0.475539,2,0.133392,1,0.886208,1,0.47913,1,0,0.233665,0.94,0,0.89625,1,0.5975,303,0,0,303,303,303,0,0,0,0,0,False,False
304,stress,40,20,0.598533,0.529012,0.507291,3,0.091242,1,0.8863,1,0.478994,1,0,0.236972,0.94,0,0.89625,1,0.5975,304,0,0,304,304,304,0,0,0,0,0,False,False
305,stress,40,20,0.590689,0.522363,0.610076,3,0.087713,1,0.886392,1,0.47883,1,0,0.240014,0.94,0,0.89625,1,0.5975,305,0,0,305,305,305,0,0,0,0,0,False,False
306,stress,40,20,0.606816,0.491375,0.551398,2,0.115441,1,0.886484,1,0.479028,1,0,0.234813,0.94,0,0.89625,1,0.5975,306,0,0,306,306,306,0,0,0,0,0,False,False
307,stress,40,20,0.624252,0.514894,0.486457,2,0.137795,1,0.886576,1,0.479503,1,0,0.230028,0.94,0,0.89625,1,0.5975,307,0,0,307,307,307,0,0,0,0,0,False,False
308,stress,40,20,0.655059,0.520228,0.481154,1,0.173905,1,0.886668,1,0.480414,1,0,0.225626,0.94,0,0.89625,0.995614,0.5975,308,0,0,308,308,308,0,0,0,0,0,False,False
309,stress,40,20,0.626597,0.484031,0.593709,2,0.142567,1,0.88676,1,0.480895,1,0,0.221576,0.94,0,0.89625,0.996368,0.5975,309,0,0,309,309,309,0,0,0,0,0,False,False
310,stress,40,20,0.595658,0.52943,0.49731,3,0.098348,1,0.886852,1,0.480808,1,0,0.22585,0.94,0,0.89625,1,0.5975,310,0,0,310,310,310,0,0,0,0,0,False,False
311,stress,40,20,0.606055,0.51888,0.615302,3,0.096423,1,0.886944,1,0.480708,1,0,0.229782,0.94,0,0.89625,1,0.5975,311,0,0,311,311,311,0,0,0,0,0,False,False
312,stress,40,20,0.629536,0.518854,0.478788,2,0.150748,1,0.887036,1,0.481301,1,0,0.225399,0.94,0,0.89625,0.999088,0.5975,312,0,0,312,312,312,0,0,0,0,0,False,False
313,stress,40,20,0.59829,0.526386,0.541565,3,0.071904,1,0.887128,1,0.480886,1,0,0.229367,0.94,0,0.89625,1,0.5975,313,0,0,313,313,313,0,0,0,0,0,False,False
314,stress,40,20,0.623916,0.520135,0.56861,3,0.103781,1,0.887219,1,0.480898,1,0,0.233018,0.94,0,0.89625,1,0.5975,314,0,0,314,314,314,0,0,0,0,0,False,False
315,stress,40,20,0.609257,0.520137,0.520988,3,0.08912,1,0.887311,1,0.480734,1,0,0.236377,0.94,0,0.89625,1,0.5975,315,0,0,315,315,315,0,0,0,0,0,False,False
316,stress,40,20,0.62409,0.517564,0.52989,3,0.106526,1,0.887403,1,0.480804,1,0,0.239466,0.94,0,0.89625,1,0.5975,316,0,0,316,316,316,0,0,0,0,0,False,False
317,stress,40,20,0.609592,0.506101,0.593518,3,0.103491,1,0.887495,1,0.480841,1,0,0.242309,0.94,0,0.89625,1,0.5975,317,0,0,317,317,317,0,0,0,0,0,False,False
318,stress,40,20,0.622331,0.484648,0.477365,1,0.144966,1,0.887587,1,0.481401,1,0,0.236924,0.94,0,0.89625,0.999955,0.5975,318,0,0,318,318,318,0,0,0,0,0,False,False
319,stress,40,20,0.594106,0.499128,0.545104,3,0.094978,1,0.887679,1,0.481317,1,0,0.23997,0.94,0,0.89625,1,0.5975,319,0,0,319,319,319,0,0,0,0,0,False,False
320,stress,40,20,0.595952,0.492363,0.566393,3,0.103589,1,0.887771,1,0.481353,1,0,0.242773,0.94,0,0.89625,1,0.5975,320,0,0,320,320,320,0,0,0,0,0,False,False
321,stress,40,20,0.639236,0.513782,0.575162,2,0.125455,1,0.887863,1,0.481667,1,0,0.237351,0.94,0,0.89625,1,0.5975,321,0,0,321,321,321,0,0,0,0,0,False,False
322,stress,40,20,0.593292,0.489786,0.606217,2,0.116432,1,0.887955,1,0.481862,1,0,0.232363,0.94,0,0.89625,1,0.5975,322,0,0,322,322,322,0,0,0,0,0,False,False
323,stress,40,20,0.602358,0.519163,0.572948,3,0.083195,1,0.888046,1,0.481638,1,0,0.235774,0.94,0,0.89625,1,0.5975,323,0,0,323,323,323,0,0,0,0,0,False,False
324,stress,40,20,0.610067,0.528399,0.628373,3,0.099974,1,0.888138,1,0.481644,1,0,0.238912,0.94,0,0.89625,1,0.5975,324,0,0,324,324,324,0,0,0,0,0,False,False
325,stress,40,20,0.614844,0.512313,0.61273,3,0.102531,1,0.88823,1,0.481689,1,0,0.241799,0.94,0,0.89625,1,0.5975,325,0,0,325,325,325,0,0,0,0,0,False,False
326,stress,40,20,0.609623,0.513463,0.535066,3,0.09616,1,0.888322,1,0.48166,1,0,0.244455,0.94,0,0.89625,1,0.5975,326,0,0,326,326,326,0,0,0,0,0,False,False
327,stress,40,20,0.581487,0.517952,0.462662,2,0.118825,1,0.888414,1,0.481924,1,0,0.238899,0.94,0,0.89625,1,0.5975,327,0,0,327,327,327,0,0,0,0,0,False,False
328,stress,40,20,0.637826,0.533937,0.608839,3,0.103889,1,0.888506,1,0.481996,1,0,0.241787,0.94,0,0.89625,1,0.5975,328,0,0,328,328,328,0,0,0,0,0,False,False
329,stress,40,20,0.613382,0.514839,0.643535,2,0.128696,1,0.888598,1,0.482382,1,0,0.236444,0.94,0,0.89625,1,0.5975,329,0,0,329,329,329,0,0,0,0,0,False,False
330,stress,40,20,0.615052,0.496386,0.62782,1,0.131434,1,0.888689,1,0.482791,1,0,0.231528,0.94,0,0.89625,1,0.5975,330,0,0,330,330,330,0,0,0,0,0,False,False
331,stress,40,20,0.598006,0.486984,0.55516,3,0.111022,1,0.888781,1,0.482932,1,0,0.235006,0.94,0,0.89625,1,0.5975,331,0,0,331,331,331,0,0,0,0,0,False,False
332,stress,40,20,0.633126,0.496341,0.559609,2,0.136785,1,0.888873,1,0.483396,1,0,0.230206,0.94,0,0.89625,1,0.5975,332,0,0,332,332,332,0,0,0,0,0,False,False
333,stress,40,20,0.584847,0.485384,0.54928,3,0.099463,1,0.888965,1,0.483378,1,0,0.233789,0.94,0,0.89625,1,0.5975,333,0,0,333,333,333,0,0,0,0,0,False,False
334,stress,40,20,0.607839,0.523381,0.513055,3,0.094784,1,0.889057,1,0.48331,1,0,0.237086,0.94,0,0.89625,1,0.5975,334,0,0,334,334,334,0,0,0,0,0,False,False
335,stress,40,20,0.622855,0.5484,0.497623,2,0.125231,1,0.889148,1,0.483634,1,0,0.232119,0.94,0,0.89625,1,0.5975,335,0,0,335,335,335,0,0,0,0,0,False,False
336,stress,40,20,0.611473,0.524318,0.481438,2,0.130035,1,0.88924,1,0.48401,1,0,0.22755,0.94,0,0.89625,1,0.5975,336,0,0,336,336,336,0,0,0,0,0,False,False
337,stress,40,20,0.601296,0.486897,0.537063,3,0.114398,1,0.889332,1,0.48418,1,0,0.231346,0.94,0,0.89625,1,0.5975,337,0,0,337,337,337,0,0,0,0,0,False,False
338,stress,40,20,0.607853,0.499932,0.437784,2,0.170069,1,0.889424,1,0.485044,1,0,0.226838,0.94,0,0.89625,0.99619,0.5975,338,0,0,338,338,338,0,0,0,0,0,False,False
339,stress,40,20,0.584225,0.478959,0.56001,3,0.105266,1,0.889516,1,0.485064,1,0,0.230691,0.94,0,0.89625,1,0.5975,339,0,0,339,339,339,0,0,0,0,0,False,False
340,stress,40,20,0.596192,0.537438,0.509667,3,0.086524,1,0.889607,1,0.484856,1,0,0.234236,0.94,0,0.89625,1,0.5975,340,0,0,340,340,340,0,0,0,0,0,False,False
341,stress,40,20,0.603385,0.508155,0.611759,3,0.103604,1,0.889699,1,0.484879,1,0,0.237497,0.94,0,0.89625,1,0.5975,341,0,0,341,341,341,0,0,0,0,0,False,False
342,stress,40,20,0.581124,0.509343,0.576568,3,0.071781,1,0.889791,1,0.484512,1,0,0.240497,0.94,0,0.89625,1,0.5975,342,0,0,342,342,342,0,0,0,0,0,False,False
343,stress,40,20,0.586457,0.520366,0.517052,3,0.069405,1,0.889883,1,0.484141,1,0,0.243257,0.94,0,0.89625,1,0.5975,343,0,0,343,343,343,0,0,0,0,0,False,False
344,stress,40,20,0.606607,0.535024,0.617328,3,0.082304,1,0.889974,1,0.483958,1,0,0.245797,0.94,0,0.89625,1,0.5975,344,0,0,344,344,344,0,0,0,0,0,False,False
345,stress,40,20,0.608983,0.502937,0.593603,3,0.106046,1,0.890066,1,0.484088,1,0,0.248133,0.94,0,0.89625,1,0.5975,345,0,0,345,345,345,0,0,0,0,0,False,False
346,stress,40,20,0.604286,0.499741,0.58044,3,0.104545,1,0.890158,1,0.484201,1,0,0.250282,0.94,0,0.89625,1,0.5975,346,0,0,346,346,346,0,0,0,0,0,False,False
347,stress,40,20,0.600535,0.50542,0.5787,3,0.095115,1,0.89025,1,0.484199,1,0,0.25226,0.94,0,0.89625,1,0.5975,347,0,0,347,347,347,0,0,0,0,0,False,False
348,stress,40,20,0.630081,0.499628,0.555526,2,0.130453,1,0.890341,1,0.484646,1,0,0.246079,0.94,0,0.89625,1,0.5975,348,0,0,348,348,348,0,0,0,0,0,False,False
349,stress,40,20,0.60465,0.523961,0.562456,3,0.080689,1,0.890433,1,0.484457,1,0,0.248393,0.94,0,0.89625,1,0.5975,349,0,0,349,349,349,0,0,0,0,0,False,False
350,stress,40,20,0.593088,0.486321,0.518902,3,0.106767,1,0.890525,1,0.48461,1,0,0.250521,0.94,0,0.89625,1,0.5975,350,0,0,350,350,350,0,0,0,0,0,False,False
351,stress,40,20,0.621487,0.517844,0.559833,3,0.103643,1,0.890617,1,0.484725,1,0,0.25248,0.94,0,0.89625,1,0.5975,351,0,0,351,351,351,0,0,0,0,0,False,False
352,stress,40,20,0.576016,0.50177,0.681716,2,0.179945,1,0.890708,1,0.485796,1,0,0.246281,0.94,0,0.89625,0.994708,0.5975,352,0,0,352,352,352,0,0,0,0,0,False,False
353,stress,40,20,0.616404,0.499516,0.561272,2,0.116889,1,0.8908,1,0.486033,1,0,0.240579,0.94,0,0.89625,0.999404,0.5975,353,0,0,353,353,353,0,0,0,0,0,False,False
354,stress,40,20,0.608755,0.529129,0.580317,3,0.079626,1,0.890892,1,0.485801,1,0,0.243332,0.94,0,0.89625,1,0.5975,354,0,0,354,354,354,0,0,0,0,0,False,False
355,stress,40,20,0.609691,0.518669,0.551855,3,0.091022,1,0.890984,1,0.48573,1,0,0.245866,0.94,0,0.89625,1,0.5975,355,0,0,355,355,355,0,0,0,0,0,False,False
356,stress,40,20,0.589015,0.514196,0.586157,3,0.074819,1,0.891075,1,0.485468,1,0,0.248197,0.94,0,0.89625,1,0.5975,356,0,0,356,356,356,0,0,0,0,0,False,False
357,stress,40,20,0.58951,0.526661,0.607827,3,0.081165,1,0.891167,1,0.485306,1,0,0.250341,0.94,0,0.89625,1,0.5975,357,0,0,357,357,357,0,0,0,0,0,False,False
358,stress,40,20,0.605967,0.497475,0.548914,3,0.108492,1,0.891259,1,0.485502,1,0,0.252314,0.94,0,0.89625,1,0.5975,358,0,0,358,358,358,0,0,0,0,0,False,False
359,stress,40,20,0.60499,0.497713,0.581404,3,0.107277,1,0.891351,1,0.485681,1,0,0.254128,0.94,0,0.89625,1,0.5975,359,0,0,359,359,359,0,0,0,0,0,False,False
360,stress,40,20,0.586672,0.527174,0.521462,3,0.065209,1,0.891442,1,0.485333,1,0,0.255798,0.94,0,0.89625,1,0.5975,360,0,0,360,360,360,0,0,0,0,0,False,False
361,stress,40,20,0.622857,0.522382,0.550063,3,0.100475,1,0.891534,1,0.48545,1,0,0.257334,0.94,0,0.89625,1,0.5975,361,0,0,361,361,361,0,0,0,0,0,False,False
362,stress,40,20,0.592651,0.491211,0.558066,3,0.101439,1,0.891626,1,0.485582,1,0,0.258748,0.94,0,0.89625,1,0.5975,362,0,0,362,362,362,0,0,0,0,0,False,False
363,stress,40,20,0.611024,0.504912,0.576063,3,0.106112,1,0.891718,1,0.485774,1,0,0.260048,0.94,0,0.89625,1,0.5975,363,0,0,363,363,363,0,0,0,0,0,False,False
364,stress,40,20,0.630383,0.497705,0.52603,2,0.132678,1,0.891809,1,0.486296,1,0,0.253244,0.94,0,0.89625,1,0.5975,364,0,0,364,364,364,0,0,0,0,0,False,False
365,stress,40,20,0.596137,0.503359,0.55345,3,0.092778,1,0.891901,1,0.486301,1,0,0.254984,0.94,0,0.89625,1,0.5975,365,0,0,365,365,365,0,0,0,0,0,False,False
366,stress,40,20,0.594609,0.512097,0.642033,2,0.129935,1,0.891993,1,0.486778,1,0,0.248586,0.94,0,0.89625,1,0.5975,366,0,0,366,366,366,0,0,0,0,0,False,False
367,stress,40,20,0.631864,0.499043,0.566405,2,0.132821,1,0.892084,1,0.487275,1,0,0.242699,0.94,0,0.89625,1,0.5975,367,0,0,367,367,367,0,0,0,0,0,False,False
368,stress,40,20,0.615387,0.495374,0.568291,2,0.120013,1,0.892176,1,0.487595,1,0,0.237283,0.94,0,0.89625,1,0.5975,368,0,0,368,368,368,0,0,0,0,0,False,False
369,stress,40,20,0.622864,0.503819,0.625985,1,0.122165,1,0.892268,1,0.487934,1,0,0.2323,0.94,0,0.89625,1,0.5975,369,0,0,369,369,369,0,0,0,0,0,False,False
370,stress,40,20,0.621274,0.511745,0.571928,3,0.109529,1,0.89236,1,0.488105,1,0,0.235716,0.94,0,0.89625,1,0.5975,370,0,0,370,370,370,0,0,0,0,0,False,False
371,stress,40,20,0.617654,0.494181,0.520254,2,0.123473,1,0.892451,1,0.488451,1,0,0.230859,0.94,0,0.89625,1,0.5975,371,0,0,371,371,371,0,0,0,0,0,False,False
372,stress,40,20,0.613527,0.485918,0.547062,2,0.127609,1,0.892543,1,0.488838,1,0,0.22639,0.94,0,0.89625,1,0.5975,372,0,0,372,372,372,0,0,0,0,0,False,False
373,stress,40,20,0.631045,0.504272,0.57245,2,0.126773,1,0.892635,1,0.489204,1,0,0.222279,0.94,0,0.89625,1,0.5975,373,0,0,373,373,373,0,0,0,0,0,False,False
374,stress,40,20,0.613966,0.479188,0.497982,1,0.134778,1,0.892726,1,0.489659,1,0,0.218497,0.94,0,0.89625,1,0.5975,374,0,0,374,374,374,0,0,0,0,0,False,False
375,stress,40,20,0.592176,0.489167,0.514805,3,0.103009,1,0.892818,1,0.489702,1,0,0.223017,0.94,0,0.89625,1,0.5975,375,0,0,375,375,375,0,0,0,0,0,False,False
376,stress,40,20,0.58506,0.493701,0.632428,2,0.138728,1,0.89291,1,0.490198,1,0,0.219176,0.94,0,0.89625,1,0.5975,376,0,0,376,376,376,0,0,0,0,0,False,False
377,stress,40,20,0.622198,0.501064,0.559949,2,0.121135,1,0.893002,1,0.490456,1,0,0.215642,0.94,0,0.89625,1,0.5975,377,0,0,377,377,377,0,0,0,0,0,False,False
378,stress,40,20,0.601323,0.502654,0.513913,3,0.09867,1,0.893093,1,0.490429,1,0,0.22039,0.94,0,0.89625,1,0.5975,378,0,0,378,378,378,0,0,0,0,0,False,False
379,stress,40,20,0.60067,0.484191,0.639751,1,0.15556,1,0.893185,1,0.491122,1,0,0.216759,0.94,0,0.89625,0.998366,0.5975,379,0,0,379,379,379,0,0,0,0,0,False,False
380,stress,40,20,0.622829,0.464801,0.506887,1,0.158028,1,0.893277,1,0.491819,1,0,0.213418,0.94,0,0.89625,0.996525,0.5975,380,0,0,380,380,380,0,0,0,0,0,False,False
381,stress,40,20,0.622442,0.506165,0.612926,2,0.116278,1,0.893368,1,0.491967,1,0,0.210345,0.94,0,0.89625,1,0.5975,381,0,0,381,381,381,0,0,0,0,0,False,False
382,stress,40,20,0.605872,0.497022,0.537157,3,0.108849,1,0.89346,1,0.492023,1,0,0.215517,0.94,0,0.89625,1,0.5975,382,0,0,382,382,382,0,0,0,0,0,False,False
383,stress,40,20,0.609655,0.513624,0.585622,3,0.096031,1,0.893552,1,0.491924,1,0,0.220276,0.94,0,0.89625,1,0.5975,383,0,0,383,383,383,0,0,0,0,0,False,False
384,stress,40,20,0.620136,0.517715,0.624912,3,0.107197,1,0.893643,1,0.491977,1,0,0.224654,0.94,0,0.89625,1,0.5975,384,0,0,384,384,384,0,0,0,0,0,False,False
385,stress,40,20,0.596793,0.475743,0.632635,1,0.156892,1,0.893735,1,0.492656,1,0,0.220681,0.94,0,0.89625,0.998166,0.5975,385,0,0,385,385,385,0,0,0,0,0,False,False
386,stress,40,20,0.601739,0.469902,0.576688,2,0.131837,1,0.893827,1,0.492996,1,0,0.217027,0.94,0,0.89625,1,0.5975,386,0,0,386,386,386,0,0,0,0,0,False,False
387,stress,40,20,0.610158,0.509324,0.590505,3,0.100834,1,0.893919,1,0.49294,1,0,0.221665,0.94,0,0.89625,1,0.5975,387,0,0,387,387,387,0,0,0,0,0,False,False
388,stress,40,20,0.592708,0.526121,0.515457,3,0.077251,1,0.89401,1,0.492599,1,0,0.225932,0.94,0,0.89625,1,0.5975,388,0,0,388,388,388,0,0,0,0,0,False,False
389,stress,40,20,0.612663,0.521498,0.499197,3,0.113466,1,0.894102,1,0.492736,1,0,0.229857,0.94,0,0.89625,1,0.5975,389,0,0,389,389,389,0,0,0,0,0,False,False
390,stress,40,20,0.61088,0.510507,0.550959,3,0.100373,1,0.894194,1,0.49271,1,0,0.233469,0.94,0,0.89625,1,0.5975,390,0,0,390,390,390,0,0,0,0,0,False,False
391,stress,40,20,0.600694,0.524947,0.558617,3,0.075747,1,0.894285,1,0.492386,1,0,0.236791,0.94,0,0.89625,1,0.5975,391,0,0,391,391,391,0,0,0,0,0,False,False
392,stress,40,20,0.590132,0.496815,0.556304,3,0.093317,1,0.894377,1,0.492305,1,0,0.239848,0.94,0,0.89625,1,0.5975,392,0,0,392,392,392,0,0,0,0,0,False,False
393,stress,40,20,0.611549,0.510609,0.542817,3,0.10094,1,0.894469,1,0.492332,1,0,0.24266,0.94,0,0.89625,1,0.5975,393,0,0,393,393,393,0,0,0,0,0,False,False
394,stress,40,20,0.603667,0.501966,0.440039,2,0.163628,1,0.89456,1,0.493148,1,0,0.237247,0.94,0,0.89625,0.997156,0.5975,394,0,0,394,394,394,0,0,0,0,0,False,False
395,stress,40,20,0.589017,0.488882,0.517873,3,0.100134,1,0.894652,1,0.493138,1,0,0.240267,0.94,0,0.89625,1,0.5975,395,0,0,395,395,395,0,0,0,0,0,False,False
396,stress,40,20,0.575472,0.543865,0.602031,3,0.058166,1,0.894744,1,0.492612,1,0,0.243046,0.94,0,0.89625,1,0.5975,396,0,0,396,396,396,0,0,0,0,0,False,False
397,stress,40,20,0.600805,0.499202,0.600685,3,0.101603,1,0.894835,1,0.492663,1,0,0.245602,0.94,0,0.89625,1,0.5975,397,0,0,397,397,397,0,0,0,0,0,False,False
398,stress,40,20,0.613033,0.515444,0.543402,3,0.097589,1,0.894927,1,0.492669,1,0,0.247954,0.94,0,0.89625,1,0.5975,398,0,0,398,398,398,0,0,0,0,0,False,False
399,stress,40,20,0.623616,0.459911,0.489559,1,0.163705,1,0.895019,1,0.493509,1,0,0.242118,0.94,0,0.89625,0.997144,0.5975,399,0,0,399,399,399,0,0,0,0,0,False,False
400,stress,40,20,0.614409,0.527933,0.586282,3,0.086476,1,0.895111,1,0.49335,1,0,0.244748,0.94,0,0.89625,1,0.5975,400,0,0,400,400,400,0,0,0,0,0,False,False
401,stress,40,20,0.581407,0.517048,0.544099,3,0.064359,1,0.895202,1,0.492929,1,0,0.247169,0.94,0,0.89625,1,0.5975,401,0,0,401,401,401,0,0,0,0,0,False,False
402,stress,40,20,0.614571,0.520484,0.477315,2,0.137257,1,0.895294,1,0.493449,1,0,0.241395,0.94,0,0.89625,1,0.5975,402,0,0,402,402,402,0,0,0,0,0,False,False
403,stress,40,20,0.608941,0.499107,0.583347,3,0.109834,1,0.895386,1,0.493608,1,0,0.244083,0.94,0,0.89625,1,0.5975,403,0,0,403,403,403,0,0,0,0,0,False,False
404,stress,40,20,0.595116,0.51101,0.558874,3,0.084107,1,0.895477,1,0.493446,1,0,0.246557,0.94,0,0.89625,1,0.5975,404,0,0,404,404,404,0,0,0,0,0,False,False
405,stress,40,20,0.602497,0.519429,0.480982,2,0.121515,1,0.895569,1,0.493767,1,0,0.240832,0.94,0,0.89625,1,0.5975,405,0,0,405,405,405,0,0,0,0,0,False,False
406,stress,40,20,0.611837,0.541095,0.479707,2,0.13213,1,0.895661,1,0.494212,1,0,0.235566,0.94,0,0.89625,1,0.5975,406,0,0,406,406,406,0,0,0,0,0,False,False
407,stress,40,20,0.624642,0.480427,0.599454,1,0.144215,1,0.895752,1,0.494794,1,0,0.23072,0.94,0,0.89625,1,0.5975,407,0,0,407,407,407,0,0,0,0,0,False,False
408,stress,40,20,0.609905,0.509894,0.624273,3,0.114379,1,0.895844,1,0.494982,1,0,0.234263,0.94,0,0.89625,1,0.5975,408,0,0,408,408,408,0,0,0,0,0,False,False
409,stress,40,20,0.624445,0.508982,0.585239,2,0.115463,1,0.895936,1,0.495182,1,0,0.229522,0.94,0,0.89625,1,0.5975,409,0,0,409,409,409,0,0,0,0,0,False,False
410,stress,40,20,0.624784,0.498099,0.591103,2,0.126684,1,0.896027,1,0.49552,1,0,0.22516,0.94,0,0.89625,1,0.5975,410,0,0,410,410,410,0,0,0,0,0,False,False
411,stress,40,20,0.622983,0.509846,0.657203,2,0.147357,1,0.896119,1,0.496107,1,0,0.221147,0.94,0,0.89625,0.999596,0.5975,411,0,0,411,411,411,0,0,0,0,0,False,False
412,stress,40,20,0.595657,0.501155,0.623392,2,0.122236,1,0.896211,1,0.496359,1,0,0.217455,0.94,0,0.89625,1,0.5975,412,0,0,412,412,412,0,0,0,0,0,False,False
413,stress,40,20,0.590539,0.512842,0.555977,3,0.077697,1,0.896302,1,0.49605,1,0,0.222059,0.94,0,0.89625,1,0.5975,413,0,0,413,413,413,0,0,0,0,0,False,False
414,stress,40,20,0.60223,0.497597,0.545477,3,0.104633,1,0.896394,1,0.4961,1,0,0.226294,0.94,0,0.89625,1,0.5975,414,0,0,414,414,414,0,0,0,0,0,False,False
415,stress,40,20,0.583708,0.480602,0.605189,2,0.124587,1,0.896486,1,0.496405,1,0,0.222191,0.94,0,0.89625,1,0.5975,415,0,0,415,415,415,0,0,0,0,0,False,False
